cinema_treasures_id,cinema_treasures_url,name,borough,street_address,city,state,zip,full_address,latitude,longitude,status,showing_movies,status_facts,status_raw,screens,seats,year_opened_guess,year_closed_guess,borough_source,data_quality_flags,fetch_error
1321,https://cinematreasures.org/theaters/1321,Burnside Theatre,Bronx,57 E. Burnside Avenue,Bronx,NY,10453,"57 E. Burnside Avenue, Bronx, NY 10453",40.853699,-73.9058809,Demolished,,Closed;Demolished,closed,1,2178,1934,,detail_city,no_year_closed,
8048,https://cinematreasures.org/theaters/8048,Carver Theatre,Bronx,1175 Boston Road,Bronx,NY,10456,"1175 Boston Road, Bronx, NY 10456",40.8287368,-73.9032375,Closed,,Closed,closed,1,1693,,,detail_city,no_year_opened;no_year_closed,
8281,https://cinematreasures.org/theaters/8281,Casino Theatre,Bronx,250 Willis Avenue,Bronx,NY,10454,"250 Willis Avenue, Bronx, NY 10454",40.8092197,-73.9225514,Closed,,Closed,closed,1,2166,1923,,detail_city,no_year_closed,
7009,https://cinematreasures.org/theaters/7009,Central Theatre,Bronx,567 Melrose Avenue,Bronx,NY,10455,"567 Melrose Avenue, Bronx, NY 10455",40.816633,-73.9175326,Closed,,Closed,closed,1,600,1909,1947,detail_city,,
71746,https://cinematreasures.org/theaters/71746,Cinema on the Sound,Bronx,270 City Island Avenue,Bronx,NY,10464,"270 City Island Avenue, Bronx, NY 10464",40.8462608,-73.7859052,Open,1,Open (Showing movies),open,1,50,2022,,detail_city,,
7124,https://cinematreasures.org/theaters/7124,Circle Theatre,Bronx,82 Hugh J. Grant Circle,Bronx,NY,10472,"82 Hugh J. Grant Circle, Bronx, NY 10472",40.8324,-73.860458,Closed,,Closed,closed,2,599,1941,1985,detail_city,,
10957,https://cinematreasures.org/theaters/10957,City Cinema,Bronx,2081 Bartow Avenue,Bronx,NY,10475,"2081 Bartow Avenue, Bronx, NY 10475",40.8695932,-73.8277052,Closed,,Closed,closed,2,682,1972,1989,detail_city,,
11878,https://cinematreasures.org/theaters/11878,City Island Theatre,Bronx,385 City Island Avenue,Bronx,NY,10464,"385 City Island Avenue, Bronx, NY 10464",40.849209,-73.787637,Closed,,Closed,closed,1,587,,,detail_city,no_year_opened;no_year_closed,
44405,https://cinematreasures.org/theaters/44405,Colonial Theatre,Bronx,481 Willis Avenue,Bronx,NY,10455,"481 Willis Avenue, Bronx, NY 10455",40.8145235,-73.9189412,Closed,,Closed,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
8700,https://cinematreasures.org/theaters/8700,Comet Theatre,Bronx,1015 Boston Road,Bronx,NY,10456,"1015 Boston Road, Bronx, NY 10456",40.8271123,-73.9050763,Closed,,Closed,closed,1,,,,detail_city,no_seats;no_year_opened;no_year_closed,
7921,https://cinematreasures.org/theaters/7921,Concourse Theatre,Bronx,209 E. Fordham Road,Bronx,NY,10458,"209 E. Fordham Road, Bronx, NY 10458",40.8624408,-73.8964963,Closed,,Closed,closed,1,577,,1940,detail_city,no_year_opened,
21488,https://cinematreasures.org/theaters/21488,Craft Theatre,Bronx,4420 White Plains Road,Bronx,NY,10470,"4420 White Plains Road, Bronx, NY 10470",40.8989913,-73.8535837,Closed,,Closed,closed,1,590,1937,,detail_city,no_year_closed,
8106,https://cinematreasures.org/theaters/8106,Crest Theatre,Bronx,1145 Ogden Avenue,Bronx,NY,10452,"1145 Ogden Avenue, Bronx, NY 10452",40.8364202,-73.9274329,Demolished,,Closed;Demolished,closed,1,973,1936,,detail_city,no_year_closed,
6714,https://cinematreasures.org/theaters/6714,Crotona Theatre,Bronx,453 E. Tremont Avenue,Bronx,NY,10457,"453 E. Tremont Avenue, Bronx, NY 10457",40.847553,-73.898535,Closed,,Closed,closed,1,2210,1912,,detail_city,no_year_closed,
7892,https://cinematreasures.org/theaters/7892,Dale Theatre,Bronx,189 W. 231st Street,Bronx,NY,10463,"189 W. 231st Street, Bronx, NY 10463",40.8787734,-73.9042214,Closed,,Closed,closed,2,590,,1993,detail_city,no_year_opened,
11093,https://cinematreasures.org/theaters/11093,David Marcus Theatre,Bronx,3464 Jerome Avenue,Bronx,NY,10467,"3464 Jerome Avenue, Bronx, NY 10467",40.8817729,-73.8820871,Closed,,Closed,closed,1,1716,,1972,detail_city,no_year_opened,
11114,https://cinematreasures.org/theaters/11114,Decatur Theatre,Bronx,2715 Webster Avenue,Bronx,NY,10458,"2715 Webster Avenue, Bronx, NY 10458",40.8648517,-73.8874888,Demolished,,Closed;Demolished,closed,1,950,,1950,detail_city,no_year_opened,
6101,https://cinematreasures.org/theaters/6101,De Luxe Theatre,Bronx,650 E. Tremont Avenue,Bronx,NY,10457,"650 E. Tremont Avenue, Bronx, NY 10457",40.8459928,-73.8924667,Closed,,Closed,closed,1,1450,,,detail_city,no_year_opened;no_year_closed,
7990,https://cinematreasures.org/theaters/7990,Devon Theatre,Bronx,241 E. Tremont Avenue,Bronx,NY,10457,"241 E. Tremont Avenue, Bronx, NY 10457",40.8489977,-73.9047146,Closed,,Closed,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
7983,https://cinematreasures.org/theaters/7983,Dover Theatre,Bronx,1723 Boston Road,Bronx,NY,10468,"1723 Boston Road, Bronx, NY 10468",40.8369994,-73.8884992,Demolished,,Closed;Demolished,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
5968,https://cinematreasures.org/theaters/5968,Earl Theatre,Bronx,58 E. 161st Street,Bronx,NY,10452,"58 E. 161st Street, Bronx, NY 10452",40.8280228,-73.9266322,Closed,,Closed,closed,1,1267,1936,,detail_city,no_year_closed,
8222,https://cinematreasures.org/theaters/8222,Empire Theatre,Bronx,864 Westchester Avenue,Bronx,NY,10459,"864 Westchester Avenue, Bronx, NY 10459",40.8201605,-73.9004201,Closed,,Closed,closed,1,1772,,,detail_city,no_year_opened;no_year_closed,
7879,https://cinematreasures.org/theaters/7879,Fleetwood Theatre,Bronx,1000 Morris Avenue,Bronx,NY,10456,"1000 Morris Avenue, Bronx, NY 10456",40.8289223,-73.9165206,Closed,,Closed,closed,1,1600,1927,1958,detail_city,,
7786,https://cinematreasures.org/theaters/7786,Forum Theatre,Bronx,490 E. 138th Street,Bronx,NY,10454,"490 E. 138th Street, Bronx, NY 10454",40.807242,-73.919983,Closed,,Closed,closed,3,2300,1923,,detail_city,no_year_closed,
7920,https://cinematreasures.org/theaters/7920,Freeman Theatre,Bronx,1240 Southern Boulevard,Bronx,NY,10459,"1240 Southern Boulevard, Bronx, NY 10459",40.8297968,-73.8918634,Demolished,,Closed;Demolished,closed,1,1604,,1970,detail_city,no_year_opened,
8000,https://cinematreasures.org/theaters/8000,Garden Theatre,Bronx,2755 Webster Avenue,Bronx,NY,10458,"2755 Webster Avenue, Bronx, NY 10458",40.865787,-73.886828,Closed,,Closed,closed,1,,1914,1926,detail_city,no_seats,
9021,https://cinematreasures.org/theaters/9021,Globe Theater,Bronx,640 Pelham Parkway S,Bronx,NY,10462,"640 Pelham Parkway S, Bronx, NY 10462",40.856308,-73.868016,Closed,,Closed,closed,1,600,1946,,detail_city,no_year_closed,
55796,https://cinematreasures.org/theaters/55796,Golden Rule Theatre,Bronx,3755 3rd Avenue,Bronx,NY,10456,"3755 3rd Avenue, Bronx, NY 10456",40.8357207,-73.9030315,Demolished,,Closed;Demolished,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
11143,https://cinematreasures.org/theaters/11143,Haven Theatre,Bronx,310 E. 138th Street,Bronx,NY,10454,"310 E. 138th Street, Bronx, NY 10454",40.8105969,-73.9264743,Demolished,,Closed;Demolished,closed,1,563,,,detail_city,no_year_opened;no_year_closed,
4088,https://cinematreasures.org/theaters/4088,Interboro Theatre,Bronx,3462 E. Tremont Avenue,Bronx,NY,10465,"3462 E. Tremont Avenue, Bronx, NY 10465",40.8317715,-73.8273884,Closed,,Closed,closed,4,1369,,1996,detail_city,no_year_opened,
7891,https://cinematreasures.org/theaters/7891,Isla Theatre,Bronx,1007 Tiffany Street,Bronx,NY,10459,"1007 Tiffany Street, Bronx, NY 10459",40.8233693,-73.8950478,Closed,,Closed,closed,1,601,1913,1940,detail_city,,
8347,https://cinematreasures.org/theaters/8347,Jackson Theatre,Bronx,745 Westchester Avenue,Bronx,NY,10455,"745 Westchester Avenue, Bronx, NY 10455",40.8176122,-73.9059057,Closed,,Closed,closed,1,728,1919,,detail_city,no_year_closed,
8107,https://cinematreasures.org/theaters/8107,Kameo Theatre,Bronx,4367 Third Avenue,Bronx,NY,10457,"4367 Third Avenue, Bronx, NY 10457",40.8503693,-73.8942981,Closed,,Closed,closed,1,550,,,detail_city,no_year_opened;no_year_closed,
17439,https://cinematreasures.org/theaters/17439,Kelton Theatre,Bronx,71 W. Burnside Avenue,Bronx,NY,10453,"71 W. Burnside Avenue, Bronx, NY 10453",40.8544861,-73.9100965,Closed,,Closed,closed,1,1200,1923,1930,detail_city,,
4671,https://cinematreasures.org/theaters/4671,Kent Theatre,Bronx,190 E. 167th Street,Bronx,NY,10456,"190 E. 167th Street, Bronx, NY 10456",40.8342299,-73.9171989,Closed,,Closed,closed,2,599,1936,1992,detail_city,,
7884,https://cinematreasures.org/theaters/7884,Kingsbridge Theatre,Bronx,15 E. Kingsbridge Road,Bronx,NY,10468,"15 E. Kingsbridge Road, Bronx, NY 10468",40.8671496,-73.8965141,Closed,,Closed,closed,1,1125,1922,1950,detail_city,,
7919,https://cinematreasures.org/theaters/7919,King Theatre,Bronx,1319 Boston Road,Bronx,NY,10456,"1319 Boston Road, Bronx, NY 10456",40.8314673,-73.8998284,Demolished,,Closed;Demolished,closed,1,1400,1916,2002,detail_city,,
8091,https://cinematreasures.org/theaters/8091,Laconia Theatre,Bronx,3942 White Plains Road,Bronx,NY,10467,"3942 White Plains Road, Bronx, NY 10467",40.8867874,-73.8610545,Closed,,Closed,closed,1,1160,1926,,detail_city,no_year_closed,
1299,https://cinematreasures.org/theaters/1299,Loew's 167th Street Theatre,Bronx,48 E. 167th Street,Bronx,NY,10452,"48 E. 167th Street, Bronx, NY 10452",40.83533,-73.920937,Demolished,,Closed;Demolished,closed,1,2600,,,detail_city,no_year_opened;no_year_closed,
6105,https://cinematreasures.org/theaters/6105,Loew's Boston Road Theatre,Bronx,1472 Boston Road,Bronx,NY,10459,"1472 Boston Road, Bronx, NY 10459",40.834045,-73.894662,Closed,,Closed,closed,1,1578,1925,1952,detail_city,,
7571,https://cinematreasures.org/theaters/7571,Loew's Elsmere Theatre,Bronx,1924 Crotona Parkway,Bronx,NY,10460,"1924 Crotona Parkway, Bronx, NY 10460",40.8412707,-73.885547,Demolished,,Closed;Demolished,closed,1,1542,,1950,detail_city,no_year_opened,
6634,https://cinematreasures.org/theaters/6634,Loew's Fairmount Theatre,Bronx,708 E. Tremont Avenue,Bronx,NY,10457,"708 E. Tremont Avenue, Bronx, NY 10457",40.845092,-73.8906832,Closed,,Closed,closed,3,2559,,1991,detail_city,no_year_opened,
6088,https://cinematreasures.org/theaters/6088,Loew's Grand Theatre,Bronx,2463 Jerome Avenue,Bronx,NY,10468,"2463 Jerome Avenue, Bronx, NY 10468",40.8629176,-73.9009837,Closed,,Closed,closed,1,2472,1927,1957,detail_city,,
12447,https://cinematreasures.org/theaters/12447,Loew's Metropolis Theatre,Bronx,2644 Third Avenue,Bronx,NY,10454,"2644 Third Avenue, Bronx, NY 10454",40.8127239,-73.9239945,Demolished,,Closed;Demolished,closed,1,1600,1913,1920,detail_city,,
6672,https://cinematreasures.org/theaters/6672,Loew's National Theatre,Bronx,570 Bergen Avenue,Bronx,NY,10455,"570 Bergen Avenue, Bronx, NY 10455",40.8161404,-73.9160375,Demolished,,Closed;Demolished,closed,1,2397,1910,1971,detail_city,,
900,https://cinematreasures.org/theaters/900,Loew's Paradise Theatre,Bronx,2413 Grand Concourse,Bronx,NY,10468,"2413 Grand Concourse, Bronx, NY 10468",40.8602917,-73.8985309,Closed,,Closed,closed,1,3885,1929,1994,detail_city,,
7602,https://cinematreasures.org/theaters/7602,Loew's Post Road,Bronx,3475 Boston Road,Bronx,NY,,"3475 Boston Road, Bronx, NY",40.8766756,-73.8475385,Closed,,Closed,closed,1,1170,,,detail_city,no_year_opened;no_year_closed,
7468,https://cinematreasures.org/theaters/7468,Loew's Spooner Theatre,Bronx,961 Southern Boulevard,Bronx,NY,10459,"961 Southern Boulevard, Bronx, NY 10459",40.8217716,-73.8917559,Closed,,Closed,closed,1,1807,1910,,detail_city,no_year_closed,
7907,https://cinematreasures.org/theaters/7907,Luxor Theatre,Bronx,210 E. 170th Street,Bronx,NY,10456,"210 E. 170th Street, Bronx, NY 10456",40.838116,-73.913222,Closed,,Closed,closed,1,1452,1923,,detail_city,no_year_closed,
20043,https://cinematreasures.org/theaters/20043,McLean's Theatre,Bronx,732 Westchester Avenue,Bronx,NY,10455,"732 Westchester Avenue, Bronx, NY 10455",40.8175673,-73.905907,Demolished,,Closed;Demolished,closed,1,,1905,,detail_city,no_seats;no_year_closed,
8094,https://cinematreasures.org/theaters/8094,Melba Theatre,Bronx,3428 Boston Road,Bronx,NY,10469,"3428 Boston Road, Bronx, NY 10469",40.8759889,-73.8494853,Closed,,Closed,closed,1,594,,,detail_city,no_year_opened;no_year_closed,
7933,https://cinematreasures.org/theaters/7933,Melrose Theatre,Bronx,421 E. 161st Street,Bronx,NY,10451,"421 E. 161st Street, Bronx, NY 10451",40.824276,-73.912896,Closed,,Closed,closed,1,1129,1916,,detail_city,no_year_closed,
7488,https://cinematreasures.org/theaters/7488,Metro Theatre,Bronx,2255 Webster Avenue,Bronx,NY,10457,"2255 Webster Avenue, Bronx, NY 10457",40.8562874,-73.8955854,Demolished,,Closed;Demolished,closed,1,1500,1927,1952,detail_city,,
12360,https://cinematreasures.org/theaters/12360,Mount Eden Theatre,Bronx,50 E. Mount Eden Avenue,Bronx,NY,10452,"50 E. Mount Eden Avenue, Bronx, NY 10452",40.84449,-73.916435,Demolished,,Closed;Demolished,closed,1,1745,1926,,detail_city,no_year_closed,
59898,https://cinematreasures.org/theaters/59898,Niblo Garden Theatre,Bronx,170th Street and 3rd Avenue,Bronx,NY,10456,"170th Street and 3rd Avenue, Bronx, NY 10456",,,Demolished,,Closed;Demolished,,1,,1910,1895,detail_city,no_coords;no_seats,
20040,https://cinematreasures.org/theaters/20040,Nicoland Theatre,Bronx,768 Westchester Avenue,Bronx,NY,10455,"768 Westchester Avenue, Bronx, NY 10455",40.8182185,-73.9045851,Demolished,,Closed;Demolished,closed,1,,,1917,detail_city,no_seats;no_year_opened,
7909,https://cinematreasures.org/theaters/7909,Ogden Theatre,Bronx,1431 Ogden Avenue,Bronx,NY,10452,"1431 Ogden Avenue, Bronx, NY 10452",40.8432668,-73.9237789,Demolished,,Closed;Demolished,closed,1,1348,1922,,detail_city,no_year_closed,
2578,https://cinematreasures.org/theaters/2578,Olympic Theater Concert Hall,Bronx,851 Prospect Avenue,Bronx,NY,10459,"851 Prospect Avenue, Bronx, NY 10459",40.820244,-73.902005,Closed,,Closed,closed,1,1450,,,detail_city,no_year_opened;no_year_closed,
8699,https://cinematreasures.org/theaters/8699,Osceola Theatre,Bronx,256 St. Ann's Avenue,Bronx,NY,10454,"256 St. Ann's Avenue, Bronx, NY 10454",40.807167,-73.9172216,Closed,,Closed,closed,1,556,,,detail_city,no_year_opened;no_year_closed,
7886,https://cinematreasures.org/theaters/7886,Oxford Theatre,Bronx,2246 Jerome Avenue,Bronx,NY,10453,"2246 Jerome Avenue, Bronx, NY 10453",40.857902,-73.90377,Closed,,Closed,closed,1,1950,1927,1951,detail_city,,
17615,https://cinematreasures.org/theaters/17615,Palace Theater,Bronx,1603 Unionport Road,Bronx,NY,10462,"1603 Unionport Road, Bronx, NY 10462",40.840757,-73.863684,Demolished,,Closed;Demolished,closed,4,941,1946,1990,detail_city,,
6025,https://cinematreasures.org/theaters/6025,Park Plaza Theatre,Bronx,1746 University Avenue,Bronx,NY,10453,"1746 University Avenue, Bronx, NY 10453",40.8492092,-73.9170742,Demolished,,Closed;Demolished,closed,1,2029,,1966,detail_city,no_year_opened,
16935,https://cinematreasures.org/theaters/16935,Park Theater,Bronx,723 Morris Park Avenue,Bronx,NY,10462,"723 Morris Park Avenue, Bronx, NY 10462",40.8454448,-73.8651371,Closed,,Closed,closed,1,1260,,,detail_city,no_year_opened;no_year_closed,
16839,https://cinematreasures.org/theaters/16839,Parkway Theatre,Bronx,3954 Third Avenue,Bronx,NY,10457,"3954 Third Avenue, Bronx, NY 10457",40.8404982,-73.8994289,Demolished,,Closed;Demolished,closed,1,1700,1927,1940,detail_city,,
7156,https://cinematreasures.org/theaters/7156,Pilgrim Theatre,Bronx,2925 Westchester Avenue,Bronx,NY,10461,"2925 Westchester Avenue, Bronx, NY 10461",40.8468329,-73.833195,Closed,,Closed,closed,1,1148,,,detail_city,no_year_opened;no_year_closed,
55232,https://cinematreasures.org/theaters/55232,Plaza Theatre,Bronx,2408 Washington Avenue,Bronx,NY,10458,"2408 Washington Avenue, Bronx, NY 10458",40.8581938,-73.8907584,Demolished,,Closed;Demolished,closed,1,900,,1930,detail_city,no_year_opened,
16347,https://cinematreasures.org/theaters/16347,Port Morris Theater,Bronx,580 E. 138th Street,Bronx,NY,10454,"580 E. 138th Street, Bronx, NY 10454",40.806449,-73.9169541,Closed,,Closed,closed,1,474,,,detail_city,no_year_opened;no_year_closed,
6094,https://cinematreasures.org/theaters/6094,President Theatre,Bronx,827 Westchester Avenue,Bronx,NY,10459,"827 Westchester Avenue, Bronx, NY 10459",40.8194025,-73.9021891,Demolished,,Closed;Demolished,closed,1,975,,1979,detail_city,no_year_opened,
7922,https://cinematreasures.org/theaters/7922,Radio Theatre,Bronx,1348 Southern Boulevard,Bronx,NY,10459,"1348 Southern Boulevard, Bronx, NY 10459",40.8320859,-73.890488,Closed,,Closed,closed,1,600,1917,,detail_city,no_year_closed,
43139,https://cinematreasures.org/theaters/43139,Regal Concourse,Bronx,214 E. 161st Street,Bronx,NY,10451,"214 E. 161st Street, Bronx, NY 10451",40.8260695,-73.9203583,Open,1,Open (Showing movies),open,10,914,1991,2020,detail_city,,
8001,https://cinematreasures.org/theaters/8001,Rex Theatre,Bronx,440 Westchester Avenue,Bronx,NY,10455,"440 Westchester Avenue, Bronx, NY 10455",40.8162916,-73.9149116,Demolished,,Closed;Demolished,closed,1,600,1921,1940,detail_city,,
11496,https://cinematreasures.org/theaters/11496,Ritz Theatre,Bronx,1014 E. 180th Street,Bronx,NY,10460,"1014 E. 180th Street, Bronx, NY 10460",40.8429298,-73.8787665,Demolished,,Closed;Demolished,closed,1,842,1922,1950,detail_city,,
901,https://cinematreasures.org/theaters/901,RKO Castle Hill Theatre,Bronx,1320 Castle Hill Avenue,Bronx,NY,10462,"1320 Castle Hill Avenue, Bronx, NY 10462",40.8348189,-73.851854,Closed,,Closed,closed,1,1454,1927,1969,detail_city,,
7022,https://cinematreasures.org/theaters/7022,RKO Chester Theatre,Bronx,1938 Boston Road,Bronx,NY,10460,"1938 Boston Road, Bronx, NY 10460",40.839725,-73.8812479,Demolished,,Closed;Demolished,closed,1,2473,1927,1968,detail_city,,
6253,https://cinematreasures.org/theaters/6253,RKO Fordham Theatre,Bronx,215 E. Fordham Road,Bronx,NY,10458,"215 E. Fordham Road, Bronx, NY 10458",40.862684,-73.895949,Demolished,,Closed;Demolished,closed,4,2446,1921,1986,detail_city,,
6913,https://cinematreasures.org/theaters/6913,RKO Franklin Theatre,Bronx,887 Prospect Avenue,Bronx,NY,10459,"887 Prospect Avenue, Bronx, NY 10459",40.8210352,-73.9010802,Demolished,,Closed;Demolished,closed,1,2937,1921,1960,detail_city,,
1364,https://cinematreasures.org/theaters/1364,RKO Marble Hill Theatre,Bronx,5625 Broadway,Bronx,NY,10463,"5625 Broadway, Bronx, NY 10463",40.8794201,-73.9044079,Closed,,Closed,closed,1,1638,,1967,detail_city,no_year_opened,
9022,https://cinematreasures.org/theaters/9022,RKO Pelham Theatre,Bronx,2126 White Plains Road,Bronx,NY,10467,"2126 White Plains Road, Bronx, NY 10467",40.8568691,-73.867551,Closed,,Closed,closed,1,1762,,,detail_city,no_year_opened;no_year_closed,
6912,https://cinematreasures.org/theaters/6912,RKO Royal Theatre,Bronx,423 Westchester Avenue,Bronx,NY,10455,"423 Westchester Avenue, Bronx, NY 10455",40.816717,-73.915701,Demolished,,Closed;Demolished,closed,1,2196,1913,,detail_city,no_year_closed,
8093,https://cinematreasures.org/theaters/8093,Rosedale Theatre,Bronx,1791 Westchester Avenue,Bronx,NY,10472,"1791 Westchester Avenue, Bronx, NY 10472",40.8316329,-73.866175,Closed,,Closed,closed,1,1285,1926,,detail_city,no_year_closed,
7997,https://cinematreasures.org/theaters/7997,Savoy Theatre,Bronx,2341 Hughes Avenue,Bronx,NY,10458,"2341 Hughes Avenue, Bronx, NY 10458",40.8542526,-73.8876938,Demolished,,Closed;Demolished,closed,1,1000,,1970,detail_city,no_year_opened,
11002,https://cinematreasures.org/theaters/11002,Select Theater,Bronx,1425 Williamsbridge Road,Bronx,NY,10461,"1425 Williamsbridge Road, Bronx, NY 10461",40.8416733,-73.8436681,Demolished,,Closed;Demolished,closed,1,300,,1927,detail_city,no_year_opened,
8209,https://cinematreasures.org/theaters/8209,Square Theatre,Bronx,58 Westchester Square,Bronx,NY,10461,"58 Westchester Square, Bronx, NY 10461",40.8413853,-73.8430355,Demolished,,Closed;Demolished,closed,1,568,,,detail_city,no_year_opened;no_year_closed,
17370,https://cinematreasures.org/theaters/17370,Starlight Park Theatre,Bronx,,Bronx,NY,,"Bronx, NY",,,Closed,,Closed,,1,,,,detail_city,no_coords;no_seats;no_street_address;no_year_opened;no_year_closed,
10629,https://cinematreasures.org/theaters/10629,Star Theatre,Bronx,960 Southern Boulevard,Bronx,NY,10459,"960 Southern Boulevard, Bronx, NY 10459",40.821831,-73.89194,Demolished,,Closed;Demolished,closed,1,600,1914,,detail_city,no_year_closed,
7995,https://cinematreasures.org/theaters/7995,Surrey Theatre,Bronx,66 E. Mount Eden Avenue,Bronx,NY,10452,"66 E. Mount Eden Avenue, Bronx, NY 10452",40.843481,-73.913677,Closed,,Closed,closed,1,500,1935,,detail_city,no_year_closed,
39527,https://cinematreasures.org/theaters/39527,Time Theatre,Bronx,786 Courtlandt Avenue,Bronx,NY,10451,"786 Courtlandt Avenue, Bronx, NY 10451",40.8224381,-73.9167362,Demolished,,Closed;Demolished,closed,1,300,,,detail_city,no_year_opened;no_year_closed,
20439,https://cinematreasures.org/theaters/20439,Tremont Theatre,Bronx,1942 Webster Avenue,Bronx,NY,10457,"1942 Webster Avenue, Bronx, NY 10457",40.8488129,-73.9002546,Closed,,Closed,closed,1,987,,,detail_city,no_year_opened;no_year_closed,
11145,https://cinematreasures.org/theaters/11145,UA Capri Theatre,Bronx,15 E. Fordham Road,Bronx,NY,10468,"15 E. Fordham Road, Bronx, NY 10468",40.8624871,-73.900264,Closed,,Closed,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
6097,https://cinematreasures.org/theaters/6097,University Theatre,Bronx,33 W. Fordham Road,Bronx,NY,10468,"33 W. Fordham Road, Bronx, NY 10468",40.8627243,-73.9025118,Demolished,,Closed;Demolished,closed,1,575,1916,1955,detail_city,,
7489,https://cinematreasures.org/theaters/7489,Valentine Theatre,Bronx,237 E. Fordham Road,Bronx,NY,10458,"237 E. Fordham Road, Bronx, NY 10458",40.862429,-73.895343,Closed,,Closed,closed,1,1252,,,detail_city,no_year_opened;no_year_closed,
7880,https://cinematreasures.org/theaters/7880,Vogue Theatre,Bronx,892 E. Tremont Avenue,Bronx,NY,10460,"892 E. Tremont Avenue, Bronx, NY 10460",40.8424542,-73.8851641,Closed,,Closed,closed,1,1460,1928,1935,detail_city,,
8092,https://cinematreasures.org/theaters/8092,Wakefield Theatre,Bronx,4214 White Plains Road,Bronx,NY,10466,"4214 White Plains Road, Bronx, NY 10466",40.8938899,-73.8569082,Closed,,Closed,closed,1,1339,1927,1970,detail_city,,
8208,https://cinematreasures.org/theaters/8208,Ward Theatre,Bronx,1546 Westchester Avenue,Bronx,NY,10472,"1546 Westchester Avenue, Bronx, NY 10472",40.828661,-73.8779779,Closed,,Closed,closed,1,1865,1927,1970,detail_city,,
7982,https://cinematreasures.org/theaters/7982,Webster Theatre,Bronx,400 E. 167th Street,Bronx,NY,10456,"400 E. 167th Street, Bronx, NY 10456",40.830485,-73.910139,Closed,,Closed,closed,1,1168,,,detail_city,no_year_opened;no_year_closed,
20617,https://cinematreasures.org/theaters/20617,Westchester Theatre,Bronx,2319 Westchester Avenue,Bronx,NY,10462,"2319 Westchester Avenue, Bronx, NY 10462",40.8361028,-73.8475429,Closed,,Closed,closed,1,300,1908,,detail_city,no_year_closed,
6938,https://cinematreasures.org/theaters/6938,Whitestone Drive-In,Bronx,2505 Bruckner Boulevard,Bronx,NY,10465,"2505 Bruckner Boulevard, Bronx, NY 10465",40.8300968,-73.8385977,Demolished,,Closed;Demolished,closed,2,,1983,1982,detail_city,no_seats,
18380,https://cinematreasures.org/theaters/18380,Whitestone Multiplex Cinemas,Bronx,2505 Bruckner Boulevard,Bronx,NY,10469,"2505 Bruckner Boulevard, Bronx, NY 10469",40.828732,-73.842416,Demolished,,Closed;Demolished,closed,14,4954,1983,2013,detail_city,,
8049,https://cinematreasures.org/theaters/8049,Windsor Theatre,Bronx,315 E. Kingsbridge Road,Bronx,NY,10458,"315 E. Kingsbridge Road, Bronx, NY 10458",40.862601,-73.893595,Closed,,Closed,closed,1,1600,,1944,detail_city,no_year_opened,
6026,https://cinematreasures.org/theaters/6026,Zenith Theatre,Bronx,14 W. 170th Street,Bronx,NY,10452,"14 W. 170th Street, Bronx, NY 10452",40.8404759,-73.9184031,Closed,,Closed,closed,1,599,,,detail_city,no_year_opened;no_year_closed,
61223,https://cinematreasures.org/theaters/61223,Alamo Drafthouse Staten Island,Staten Island,2636 Hylan Boulevard,Staten Island,NY,10306,"2636 Hylan Boulevard, Staten Island, NY 10306",,,Open,1,Open (Showing movies),,9,893,2022,,detail_city,no_coords,
15000,https://cinematreasures.org/theaters/15000,Amboy Twin,Staten Island,4368 Amboy Road,Staten Island,NY,10312,"4368 Amboy Road, Staten Island, NY 10312",40.5449352,-74.1611891,Closed,,Closed,closed,2,,1977,1994,detail_city,no_seats,
59343,https://cinematreasures.org/theaters/59343,AMC Dine-in Staten Island 11,Staten Island,2655 Richmond Avenue,Staten Island,NY,10314,"2655 Richmond Avenue, Staten Island, NY 10314",,,Open,1,Open (Showing movies),,11,1000,2019,,detail_city,no_coords,
66036,https://cinematreasures.org/theaters/66036,Apollo Theatre,Staten Island,2951 Richmond Terrace,Staten Island,NY,10303,"2951 Richmond Terrace, Staten Island, NY 10303",40.6369792,-74.1589838,Closed,,Closed,closed,1,,1911,1914,detail_city,no_seats,
8484,https://cinematreasures.org/theaters/8484,Atrium Stadium Cinemas,Staten Island,680 Arthur Kill Road,Staten Island,NY,10308,"680 Arthur Kill Road, Staten Island, NY 10308",40.5535039,-74.1504204,Open,1,Open (Showing movies),open,11,937,,,detail_city,no_year_opened,
27034,https://cinematreasures.org/theaters/27034,Boardwalk Theatre,Staten Island,Franklin D. Roosevelt Boardwalk,Staten Island,NY,10305,"Franklin D. Roosevelt Boardwalk, Staten Island, NY 10305",40.5730556,-74.0944444,Closed,,Closed,closed,1,448,,,detail_city,no_year_opened;no_year_closed,
2466,https://cinematreasures.org/theaters/2466,Capitol Theatre,Staten Island,300 Broadway,Staten Island,NY,10310,"300 Broadway, Staten Island, NY 10310",40.634024,-74.1171777,Closed,,Closed,closed,1,953,,1950,detail_city,no_year_opened,
